id,uploadSum,0to1,1to2,2to3,3to4,4to5,5to6,6to7,7to8,8to9,9to10,10to11,11to12,12to13,13to14,14to15,15to16,16to17,17to18,18to19,19to20,20to21,21to22,22to23,23to24,0to1rate,1to2rate,2to3rate,3to4rate,4to5rate,5to6rate,6to7rate,7to8rate,8to9rate,9to10rate,10to11rate,11to12rate,12to13rate,13to14rate,14to15rate,15to16rate,16to17rate,17to18rate,18to19rate,19to20rate,20to21rate,21to22rate,22to23rate,23to24rate,dayRate,afternoonRate,nightRate,deepRate,timeType,caseNumFinish,avgUploadNum,avgScore,avgScoreIgnoreUndo,avgTimeSpan,uploadSumOfType0,avgUploadNumOfType0,avgUploadNumIgnoreUndoOfType0,avgScoreOfType0,avgScoreIgnoreUndoOfType0,uploadSumOfType1,avgUploadNumOfType1,avgUploadNumIgnoreUndoOfType1,avgScoreOfType1,avgScoreIgnoreUndoOfType1,uploadSumOfType2,avgUploadNumOfType2,avgUploadNumIgnoreUndoOfType2,avgScoreOfType2,avgScoreIgnoreUndoOfType2,uploadSumOfType3,avgUploadNumOfType3,avgUploadNumIgnoreUndoOfType3,avgScoreOfType3,avgScoreIgnoreUndoOfType3,uploadSumOfType4,avgUploadNumOfType4,avgUploadNumIgnoreUndoOfType4,avgScoreOfType4,avgScoreIgnoreUndoOfType4,uploadSumOfType5,avgUploadNumOfType5,avgUploadNumIgnoreUndoOfType5,avgScoreOfType5,avgScoreIgnoreUndoOfType5,uploadSumOfType6,avgUploadNumOfType6,avgUploadNumIgnoreUndoOfType6,avgScoreOfType6,avgScoreIgnoreUndoOfType6,uploadSumOfType7,avgUploadNumOfType7,avgUploadNumIgnoreUndoOfType7,avgScoreOfType7,avgScoreIgnoreUndoOfType7,finishRateOfType0,finishRateOfType1,finishRateOfType2,finishRateOfType3,finishRateOfType4,finishRateOfType5,finishRateOfType6,finishRateOfType7,userAbility,userAbilityOfType0,userAbilityOfType1,userAbilityOfType2,userAbilityOfType3,userAbilityOfType4,userAbilityOfType5,userAbilityOfType6,userAbilityOfType7
210,224,0,0,0,0,0,0,0,0,17,61,33,42,9,0,3,19,7,5,0,12,4,10,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07589285714285714,0.2723214285714285,0.14732142857142858,0.1875,0.04017857142857143,0.0,0.013392857142857142,0.08482142857142858,0.03125,0.02232142857142857,0.0,0.05357142857142857,0.017857142857142856,0.04464285714285714,0.004464285714285714,0.004464285714285714,0.6830357142857143,0.19196428571428573,0.125,0.0,0,199,1.1256281407035176,100.0,100.0,559.2900335008376,25,1.0416666666666667,1.0416666666666667,100.0,100.0,34,1.1333333333333333,1.1333333333333333,100.0,100.0,21,1.4,1.4,100.0,100.0,42,1.2,1.2,100.0,100.0,36,1.0285714285714285,1.0285714285714285,100.0,100.0,24,1.3333333333333333,1.3333333333333333,100.0,100.0,31,1.0689655172413792,1.0689655172413792,100.0,100.0,55,1.1,1.1,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,86.04112675476752,82.49521743635493,82.65869217177855,94.38012146099034,91.77747952770618,80.83709262611892,90.65281202336563,82.12812300167268,83.39947579015286
211,230,0,0,0,0,0,0,0,0,9,7,5,12,1,38,10,18,22,46,50,2,1,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0391304347826087,0.03043478260869565,0.021739130434782608,0.052173913043478265,0.004347826086956522,0.16521739130434782,0.043478260869565216,0.0782608695652174,0.09565217391304348,0.2,0.21739130434782608,0.008695652173913044,0.004347826086956522,0.0391304347826087,0.0,0.0,0.14347826086956522,0.5869565217391304,0.26956521739130435,0.0,1,99,2.323232323232323,47.05,95.05050505050505,296.6107744107744,27,1.9285714285714288,3.8571428571428568,42.857142857142854,85.71428571428571,65,2.8260869565217392,10.833333333333336,23.188260869565216,88.88833333333332,6,0.4,6.0,6.666666666666668,100.0,1,0.03225806451612903,1.0,3.2258064516129035,100.0,64,1.8285714285714283,3.3684210526315788,50.85714285714285,93.68421052631581,19,0.95,1.7272727272727273,53.3335,96.97,21,0.7,1.0,68.33333333333333,97.61904761904762,65,1.2264150943396226,1.5853658536585369,73.20754716981132,94.6341463414634,0.5,0.2608695652173913,0.06666666666666668,0.03225806451612903,0.5428571428571428,0.55,0.7,0.7735849056603774,35.34508927465772,39.203893719460304,20.965318000390322,5.187385069295981,2.8907546758820684,43.32241263341912,46.71454300225126,58.87102170264049,65.6053853939222
212,255,0,0,0,0,0,0,0,0,0,4,12,2,1,12,10,5,10,1,1,28,105,37,26,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015686274509803918,0.047058823529411764,0.007843137254901959,0.0039215686274509795,0.047058823529411764,0.0392156862745098,0.0196078431372549,0.0392156862745098,0.0039215686274509795,0.0039215686274509795,0.10980392156862744,0.4117647058823529,0.1450980392156863,0.10196078431372547,0.0039215686274509795,0.07058823529411765,0.15294117647058825,0.7764705882352941,0.0,2,200,1.275,99.34165000000002,99.34165000000002,743.9761666666664,14,1.0,1.0,99.28571428571428,99.28571428571428,31,1.3478260869565215,1.3478260869565215,97.82608695652172,97.82608695652172,21,1.4,1.4,97.33333333333331,97.33333333333331,38,1.2258064516129032,1.2258064516129032,99.13967741935484,99.13967741935484,41,1.1714285714285717,1.1714285714285717,98.71428571428572,98.71428571428572,26,1.3,1.3,100.0,100.0,36,1.2,1.2,100.0,100.0,72,1.3584905660377358,1.3584905660377358,99.24528301886794,99.24528301886794,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.6933769272528,84.12465247223477,85.41291679802822,95.6508889274993,91.96604599808315,84.91922324478554,94.06842279896709,86.22403108601468,87.18083409240964
213,1214,61,64,10,57,48,0,0,7,42,47,66,78,68,57,135,166,91,14,61,91,2,4,12,33,0.05024711696869852,0.052718286655683684,0.008237232289950576,0.04695222405271829,0.03953871499176277,0.0,0.0,0.005766062602965404,0.03459637561779242,0.038714991762767714,0.054365733113673806,0.0642504118616145,0.05601317957166392,0.04695222405271829,0.11120263591433277,0.13673805601317954,0.07495881383855024,0.011532125205930808,0.05024711696869852,0.07495881383855024,0.0016474464579901151,0.0032948929159802307,0.009884678747940693,0.027182866556836903,0.19769357495881384,0.4373970345963756,0.1672158154859967,0.19769357495881384,1,200,6.07,100.0,100.0,1352.304916666667,90,5.625,5.625,100.0,100.0,109,4.954545454545454,4.954545454545454,100.0,100.0,251,11.952380952380953,11.952380952380953,100.0,100.0,270,9.0,9.0,100.0,100.0,93,2.657142857142857,2.657142857142857,100.0,100.0,179,9.421052631578947,9.421052631578947,100.0,100.0,228,6.909090909090909,6.909090909090909,100.0,100.0,139,2.895833333333333,2.895833333333333,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.22006031281512,85.01853834442613,85.78988395121581,100.0,94.6547999213338,79.47391474223245,97.13050362649217,82.00934285641185,81.68349906040876
214,1004,24,35,45,30,11,0,0,0,34,43,58,56,20,53,13,1,4,37,31,39,144,83,137,106,0.023904382470119518,0.0348605577689243,0.044820717131474105,0.029880478087649407,0.010956175298804782,0.0,0.0,0.0,0.03386454183266932,0.04282868525896414,0.057768924302788835,0.055776892430278883,0.0199203187250996,0.052788844621513946,0.012948207171314742,0.00099601593625498,0.00398406374501992,0.036852589641434265,0.030876494023904383,0.038844621513944216,0.14342629482071714,0.08266932270916334,0.13645418326693226,0.10557768924302788,0.1902390438247012,0.12749003984063745,0.5378486055776892,0.1444223107569721,2,177,5.6723163841807915,86.66665,97.92841807909608,1273.837570621469,150,9.375,9.375,100.0,100.0,102,4.636363636363637,5.1,83.18181818181819,91.5,75,3.571428571428572,4.6875,70.47619047619048,92.5,68,2.2666666666666666,7.5555555555555545,25.111,83.7033333333333,72,2.057142857142857,2.057142857142857,100.0,100.0,190,10.0,10.0,100.0,100.0,254,7.696969696969697,7.696969696969697,100.0,100.0,297,6.1875,6.1875,100.0,100.0,1.0,0.9090909090909092,0.7619047619047619,0.3,1.0,1.0,1.0,1.0,75.18734580867451,85.01853834442613,75.02529911090313,74.66561667849255,26.49205205002905,79.47391474223245,97.13050362649217,82.00934285641185,81.68349906040876
215,598,26,14,68,27,19,4,0,0,0,0,0,2,4,10,10,15,29,79,17,28,65,60,64,57,0.043478260869565216,0.023411371237458192,0.1137123745819398,0.0451505016722408,0.03177257525083612,0.006688963210702341,0.0,0.0,0.0,0.0,0.0,0.0033444816053511705,0.006688963210702341,0.016722408026755852,0.016722408026755852,0.02508361204013378,0.048494983277591976,0.13210702341137126,0.02842809364548495,0.04682274247491639,0.10869565217391304,0.10033444816053512,0.10702341137123746,0.09531772575250837,0.010033444816053512,0.24581939799331104,0.4866220735785953,0.2575250836120401,2,200,2.99,100.0,100.0,1353.431833333333,28,2.0,2.0,100.0,100.0,53,2.409090909090909,2.409090909090909,100.0,100.0,18,1.2857142857142858,1.2857142857142858,100.0,100.0,128,4.266666666666667,4.266666666666667,100.0,100.0,100,3.0303030303030303,3.0303030303030303,100.0,100.0,76,4.222222222222221,4.222222222222221,100.0,100.0,72,2.4,2.4,100.0,100.0,155,2.8703703703703702,2.8703703703703702,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.95325613210024,84.74408046037888,85.88858958115078,99.55702731245376,92.4865666643209,85.54940202258615,92.1515128031624,86.70577003044932,84.54310018229963
216,415,1,0,0,0,0,0,0,0,7,13,36,27,23,8,3,19,37,46,40,53,27,28,27,20,0.002409638554216868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016867469879518072,0.03132530120481928,0.08674698795180723,0.06506024096385543,0.05542168674698795,0.01927710843373494,0.0072289156626506035,0.04578313253012048,0.0891566265060241,0.1108433734939759,0.0963855421686747,0.12771084337349398,0.06506024096385543,0.06746987951807229,0.06506024096385543,0.04819277108433735,0.2,0.327710843373494,0.4698795180722892,0.002409638554216868,2,178,2.331460674157303,83.6333,93.97,318.3658239700373,26,1.625,2.0,81.25,100.0,63,2.863636363636364,3.15,86.36363636363636,95.0,45,2.142857142857143,3.75,51.42857142857143,90.0,66,2.2,2.64,76.111,91.3332,58,1.6571428571428573,1.870967741935484,88.57142857142857,100.0,61,3.2105263157894735,3.388888888888889,76.3157894736842,80.55555555555556,61,1.8484848484848484,1.9677419354838708,89.6969696969697,95.48387096774192,81,1.6875,1.7234042553191489,92.36104166666668,94.32617021276596,0.8125,0.9090909090909092,0.5714285714285714,0.8333333333333334,0.8857142857142857,0.9473684210526316,0.9393939393939394,0.9791666666666666,72.20286824196748,64.75432808762503,74.5549180854431,54.1639710320968,74.85588662202554,69.81546570935193,84.90975308561153,75.8119580483274,78.75666526525862
217,215,0,0,0,0,0,0,0,0,0,2,1,8,11,16,13,26,32,16,30,35,18,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009302325581395349,0.004651162790697674,0.0372093023255814,0.05116279069767442,0.07441860465116279,0.060465116279069774,0.12093023255813952,0.14883720930232558,0.07441860465116279,0.13953488372093026,0.16279069767441862,0.08372093023255814,0.03255813953488372,0.0,0.0,0.05116279069767442,0.5302325581395348,0.41860465116279066,0.0,1,199,1.0804020100502512,99.125,99.62311557788944,6.815326633165829,14,1.0,1.0,94.64285714285714,94.64285714285714,25,1.1363636363636365,1.1363636363636365,100.0,100.0,17,1.2142857142857142,1.3076923076923077,92.85714285714286,100.0,31,1.0333333333333334,1.0689655172413792,96.66666666666669,100.0,34,1.0303030303030305,1.0303030303030305,100.0,100.0,18,1.0,1.0,100.0,100.0,30,1.0,1.0,100.0,100.0,60,1.1111111111111112,1.1111111111111112,100.0,100.0,1.0,1.0,0.9285714285714286,0.9666666666666668,1.0,1.0,1.0,1.0,87.64994250043134,83.31858771933516,85.88858958115078,93.41997073588044,89.62260692858669,85.54940202258615,92.1515128031624,86.70577003044932,84.54310018229963
218,303,36,39,31,2,0,0,0,0,0,0,0,18,16,17,8,8,4,8,31,8,9,13,25,30,0.1188118811881188,0.12871287128712872,0.10231023102310233,0.006600660066006601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0594059405940594,0.052805280528052806,0.056105610561056105,0.026402640264026403,0.026402640264026403,0.0132013201320132,0.026402640264026403,0.10231023102310233,0.026402640264026403,0.0297029702970297,0.0429042904290429,0.08250825082508251,0.099009900990099,0.0594059405940594,0.2013201320132013,0.3828382838283828,0.3564356435643565,2,196,1.5459183673469388,97.65,99.64285714285714,174.61318027210888,16,1.1428571428571428,1.1428571428571428,95.0,95.0,27,1.173913043478261,1.173913043478261,96.95652173913044,96.95652173913044,12,0.8,1.0909090909090908,73.33333333333333,100.0,42,1.3548387096774193,1.3548387096774193,97.74193548387095,97.74193548387095,82,2.342857142857143,2.342857142857143,100.0,100.0,27,1.35,1.35,100.0,100.0,55,1.8333333333333333,1.8333333333333333,100.0,100.0,66,1.2452830188679245,1.2452830188679245,100.0,100.0,1.0,1.0,0.7333333333333333,1.0,1.0,1.0,1.0,1.0,84.79447784662933,82.16796480638295,84.79257830420912,67.63852931518414,91.24480301778405,84.99007890645674,94.06842279896709,86.22403108601468,87.2294145380359
219,232,17,0,0,0,0,0,0,0,0,1,6,13,4,1,2,2,3,12,0,14,32,31,39,55,0.07327586206896551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004310344827586207,0.02586206896551724,0.05603448275862069,0.017241379310344827,0.004310344827586207,0.008620689655172414,0.008620689655172414,0.01293103448275862,0.05172413793103448,0.0,0.0603448275862069,0.13793103448275862,0.1336206896551724,0.16810344827586207,0.23706896551724135,0.08620689655172414,0.10344827586206896,0.7370689655172413,0.07327586206896551,2,199,1.1658291457286432,100.0,100.0,85.37495812395309,28,1.1666666666666667,1.1666666666666667,100.0,100.0,34,1.1333333333333333,1.1333333333333333,100.0,100.0,15,1.0,1.0,100.0,100.0,42,1.2,1.2,100.0,100.0,39,1.1142857142857143,1.1142857142857143,100.0,100.0,21,1.1666666666666667,1.1666666666666667,100.0,100.0,35,1.206896551724138,1.206896551724138,100.0,100.0,57,1.14,1.14,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,86.04112675476752,82.49521743635493,82.65869217177855,94.38012146099034,91.77747952770618,80.83709262611892,90.65281202336563,82.12812300167268,83.39947579015286
220,1100,4,0,0,0,0,0,0,0,0,14,40,25,89,29,0,13,45,58,91,94,147,202,124,125,0.003636363636363637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012727272727272728,0.03636363636363636,0.022727272727272728,0.0809090909090909,0.026363636363636363,0.0,0.011818181818181818,0.040909090909090916,0.052727272727272734,0.08272727272727272,0.08545454545454545,0.13363636363636364,0.18363636363636365,0.11272727272727273,0.11363636363636365,0.07181818181818181,0.2127272727272727,0.7118181818181818,0.003636363636363637,2,200,5.5,100.0,100.0,960.9788333333332,66,4.714285714285714,4.714285714285714,100.0,100.0,57,2.4782608695652173,2.4782608695652173,100.0,100.0,21,1.4,1.4,100.0,100.0,170,5.483870967741934,5.483870967741934,100.0,100.0,161,4.6,4.6,100.0,100.0,262,13.1,13.1,100.0,100.0,155,5.166666666666667,5.166666666666667,100.0,100.0,281,5.30188679245283,5.30188679245283,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.99331444719022,84.45076708321007,86.1821101248865,96.52594505843837,92.27574598151243,84.99007890645674,94.06842279896709,86.22403108601468,87.2294145380359
221,127,6,7,5,0,0,0,0,0,0,0,0,0,0,0,8,14,14,5,13,9,16,12,5,13,0.047244094488188976,0.05511811023622047,0.03937007874015748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06299212598425198,0.11023622047244094,0.11023622047244094,0.03937007874015748,0.10236220472440943,0.07086614173228346,0.12598425196850396,0.09448818897637797,0.03937007874015748,0.10236220472440943,0.0,0.3228346456692913,0.5354330708661418,0.14173228346456693,2,115,1.1043478260869566,55.73335,96.9275652173913,0.5078260869565218,9,0.6428571428571429,1.125,57.14285714285714,100.0,10,0.43478260869565216,1.1111111111111112,38.26086956521739,97.77777777777777,6,0.4,1.5,25.33333333333333,95.0,15,0.4838709677419355,1.0714285714285714,45.161290322580655,100.0,16,0.4571428571428571,1.1428571428571428,39.047714285714285,97.61928571428572,9,0.45,1.5,30.0,100.0,27,0.9,1.0,86.0,95.55555555555556,50,0.9433962264150944,1.1363636363636365,79.62264150943396,95.9090909090909,0.5714285714285714,0.39130434782608703,0.26666666666666666,0.4516129032258064,0.4,0.3,0.9,0.8301886792452831,43.58444347057635,45.602567252565926,32.86489179145973,24.368914738291334,40.52256616015606,33.292693487780895,25.047154087495908,76.11532162658573,70.86143862027525
222,333,6,4,0,0,0,0,0,0,1,3,9,8,8,15,12,3,9,11,3,39,39,43,59,61,0.018018018018018014,0.012012012012012012,0.0,0.0,0.0,0.0,0.0,0.0,0.003003003003003003,0.009009009009009007,0.027027027027027032,0.024024024024024024,0.024024024024024024,0.045045045045045036,0.036036036036036036,0.009009009009009007,0.027027027027027032,0.03303303303303303,0.009009009009009007,0.11711711711711713,0.11711711711711713,0.12912912912912913,0.17717717717717718,0.1831831831831832,0.06306306306306306,0.17417417417417416,0.7327327327327327,0.03003003003003003,2,199,1.6733668341708543,100.0,100.0,1488.0932998324954,36,1.5,1.5,100.0,100.0,39,1.3,1.3,100.0,100.0,23,1.5333333333333334,1.5333333333333334,100.0,100.0,69,1.9714285714285715,1.9714285714285715,100.0,100.0,65,1.8571428571428568,1.8571428571428568,100.0,100.0,33,1.8333333333333333,1.8333333333333333,100.0,100.0,38,1.3103448275862069,1.3103448275862069,100.0,100.0,83,1.66,1.66,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,86.04112675476752,82.49521743635493,82.65869217177855,94.38012146099034,91.77747952770618,80.83709262611892,90.65281202336563,82.12812300167268,83.39947579015286
223,679,2,0,0,0,0,0,0,0,5,55,26,74,27,0,0,24,52,40,43,23,59,61,67,121,0.0029455081001472753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073637702503681875,0.08100147275405008,0.03829160530191458,0.1089837997054492,0.039764359351988215,0.0,0.0,0.035346097201767304,0.07658321060382918,0.058910162002945514,0.06332842415316642,0.033873343151693665,0.08689248895434462,0.0898379970544919,0.09867452135493372,0.17820324005891014,0.23564064801178206,0.21060382916053025,0.5508100147275404,0.0029455081001472753,2,200,3.395,97.581,97.581,1874.0505833333332,28,2.0,2.0,100.0,100.0,86,3.739130434782609,3.739130434782609,98.5508695652174,98.5508695652174,84,5.6,5.6,83.22800000000002,83.22800000000002,135,4.354838709677419,4.354838709677419,97.09677419354837,97.09677419354837,72,2.057142857142857,2.057142857142857,97.46028571428572,97.46028571428572,98,4.9,4.9,100.0,100.0,98,3.2666666666666666,3.2666666666666666,98.33333333333331,98.33333333333331,141,2.660377358490566,2.660377358490566,98.99377358490568,98.99377358490568,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.0407170471238,84.45076708321007,85.93249215462176,92.13799901699177,91.70831215060174,83.11200933257776,94.06842279896709,85.87033886984321,87.04539497017711
224,955,12,0,0,0,0,0,0,0,0,15,37,21,49,53,51,63,71,32,36,73,131,97,130,84,0.012565445026178013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015706806282722512,0.0387434554973822,0.02198952879581152,0.051308900523560214,0.05549738219895288,0.05340314136125655,0.06596858638743455,0.0743455497382199,0.033507853403141365,0.03769633507853403,0.07643979057591622,0.13717277486910995,0.10157068062827224,0.13612565445026178,0.08795811518324607,0.07643979057591624,0.33403141361256544,0.5769633507853402,0.012565445026178013,2,198,4.823232323232324,98.65075,99.64722222222224,243.32794612794623,88,6.2857142857142865,6.2857142857142865,100.0,100.0,83,3.608695652173913,3.608695652173913,100.0,100.0,90,6.0,6.9230769230769225,82.01,94.62692307692308,189,6.096774193548387,6.096774193548387,100.0,100.0,155,4.428571428571429,4.428571428571429,100.0,100.0,118,5.9,5.9,100.0,100.0,91,3.033333333333333,3.033333333333333,100.0,100.0,285,5.377358490566038,5.377358490566038,100.0,100.0,1.0,1.0,0.8666666666666667,1.0,1.0,1.0,1.0,1.0,87.01528455599988,84.45076708321007,86.1821101248865,80.70170592891564,92.27574598151243,84.99007890645674,94.06842279896709,86.22403108601468,87.2294145380359
225,362,13,0,0,0,0,0,0,0,0,7,34,33,20,23,13,15,22,25,38,12,34,20,20,33,0.03591160220994475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019337016574585638,0.09392265193370164,0.09116022099447514,0.055248618784530384,0.06353591160220995,0.03591160220994475,0.04143646408839779,0.06077348066298342,0.06906077348066299,0.10497237569060773,0.03314917127071823,0.09392265193370164,0.055248618784530384,0.055248618784530384,0.09116022099447514,0.2044198895027624,0.3259668508287293,0.4337016574585634,0.03591160220994475,2,185,1.9567567567567568,88.36255000000001,95.52708108108108,602.2481081081082,21,1.3125,1.6153846153846154,81.25,100.0,44,2.0,2.095238095238096,91.6668181818182,96.03190476190477,33,1.5714285714285714,2.357142857142857,54.72238095238096,82.08357142857143,59,1.9666666666666663,2.269230769230769,73.528,84.84,60,1.7142857142857142,1.7142857142857142,100.0,100.0,52,2.736842105263158,3.25,73.15789473684211,86.875,46,1.393939393939394,1.393939393939394,100.0,100.0,90,1.875,1.875,98.75,98.75,0.8125,0.9545454545454546,0.6666666666666666,0.8666666666666667,1.0,0.8421052631578947,1.0,1.0,75.59592936190305,64.75432808762503,78.87004198555478,62.23328064842735,77.22241503745134,79.47391474223245,78.65037223434157,82.00934285641185,81.5537393031799
226,216,4,0,0,0,0,0,0,0,0,0,13,1,0,0,0,3,1,2,1,6,8,28,36,113,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060185185185185175,0.0046296296296296285,0.0,0.0,0.0,0.013888888888888888,0.0046296296296296285,0.009259259259259259,0.0046296296296296285,0.027777777777777776,0.037037037037037035,0.12962962962962962,0.16666666666666666,0.5231481481481481,0.06481481481481481,0.027777777777777776,0.8888888888888888,0.018518518518518517,2,199,1.085427135678392,83.2583,83.67668341708544,6.154941373534339,15,1.0714285714285714,1.0714285714285714,82.38071428571428,82.38071428571428,27,1.173913043478261,1.173913043478261,89.50304347826086,89.50304347826086,19,1.2666666666666666,1.2666666666666666,58.40266666666667,58.40266666666667,34,1.0967741935483872,1.1333333333333333,64.0858064516129,66.222,40,1.1428571428571428,1.1428571428571428,91.984,91.984,21,1.05,1.05,80.131,80.131,30,1.0,1.0,86.5,86.5,54,1.018867924528302,1.018867924528302,91.76094339622641,91.76094339622641,1.0,1.0,1.0,0.967741935483871,1.0,1.0,1.0,1.0,83.2940890212292,80.60724477299009,83.38641446389519,83.3880718258103,81.18744287331438,81.92556692358858,86.98786615213442,83.42975659722416,85.44034856087647
227,309,0,0,0,0,0,0,0,7,2,3,25,12,20,13,7,12,35,38,26,28,30,50,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022653721682847898,0.0064724919093851144,0.009708737864077669,0.08090614886731391,0.03883495145631068,0.06472491909385113,0.042071197411003236,0.022653721682847898,0.03883495145631068,0.11326860841423947,0.12297734627831715,0.08414239482200647,0.0906148867313916,0.0970873786407767,0.16181229773462782,0.0032362459546925572,0.0,0.15857605177993528,0.4045307443365696,0.4368932038834951,0.0,2,186,1.6612903225806452,92.5,99.46236559139786,132.54014336917558,28,1.75,1.75,100.0,100.0,30,1.3636363636363635,1.4285714285714286,95.45454545454544,100.0,12,0.5714285714285714,1.7142857142857142,33.333333333333336,100.0,52,1.7333333333333334,1.7931034482758617,93.33333333333331,96.55172413793105,48,1.3714285714285714,1.3714285714285714,100.0,100.0,60,3.1578947368421053,3.1578947368421053,100.0,100.0,48,1.4545454545454546,1.4545454545454546,100.0,100.0,66,1.375,1.375,100.0,100.0,1.0,0.9545454545454546,0.3333333333333333,0.9666666666666668,1.0,1.0,1.0,1.0,78.33656243962402,85.01853834442613,80.6500865744237,30.317513251331953,90.40910106126512,79.47391474223245,97.13050362649217,82.00934285641185,81.68349906040876
229,572,22,0,0,0,0,0,0,0,0,3,53,84,43,76,36,31,62,4,0,18,9,26,48,57,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005244755244755245,0.09265734265734266,0.14685314685314685,0.07517482517482517,0.13286713286713284,0.06293706293706294,0.054195804195804186,0.1083916083916084,0.006993006993006993,0.0,0.03146853146853147,0.015734265734265736,0.045454545454545456,0.08391608391608392,0.09965034965034963,0.24475524475524474,0.4405594405594405,0.2762237762237762,0.038461538461538464,1,200,2.86,99.0,99.0,1118.193166666667,45,3.75,3.75,100.0,100.0,124,4.133333333333334,4.133333333333334,96.66666666666669,96.66666666666669,81,5.7857142857142865,5.7857142857142865,85.71428571428571,85.71428571428571,65,2.2413793103448274,2.2413793103448274,100.0,100.0,126,3.6,3.6,100.0,100.0,57,3.1666666666666665,3.1666666666666665,100.0,100.0,80,2.5,2.5,100.0,100.0,97,1.8301886792452833,1.8301886792452833,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,84.22929600330669,82.29140373778381,82.71915663784662,84.94601379614933,88.71363112913455,81.77525876015213,84.49560571925068,84.33104557415895,84.56225267197748
230,85,0,0,0,0,0,0,0,0,0,0,6,12,3,0,0,0,1,0,7,5,0,5,15,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07058823529411765,0.1411764705882353,0.035294117647058816,0.0,0.0,0.0,0.011764705882352941,0.0,0.08235294117647059,0.05882352941176471,0.0,0.05882352941176471,0.17647058823529413,0.3647058823529412,0.21176470588235294,0.047058823529411764,0.7411764705882353,0.0,2,71,1.1971830985915493,30.8583,86.92478873239435,7.153521126760564,0,0.0,-0.0,0.0,-0.0,3,0.13636363636363635,1.0,4.166363636363636,30.55333333333333,0,0.0,-0.0,0.0,-0.0,0,0.0,-0.0,0.0,-0.0,9,0.2727272727272727,1.0,27.272727272727273,100.0,28,1.5555555555555556,1.6470588235294117,88.8888888888889,94.11764705882355,0,0.0,-0.0,0.0,-0.0,50,0.925925925925926,1.0638297872340423,71.69740740740741,82.37574468085106,0.0,0.13636363636363635,0.0,0.0,0.2727272727272727,0.9444444444444444,0.0,0.8703703703703703,23.93159196889406,0.0,10.41954027016014,0.0,0.0,23.762509828866232,85.86679136531555,0.0,71.40389428681056
231,45,4,2,0,0,0,0,0,0,0,0,0,1,2,3,6,9,6,2,0,0,4,0,3,3,0.08888888888888889,0.04444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222227,0.04444444444444445,0.06666666666666668,0.13333333333333333,0.2,0.13333333333333333,0.04444444444444445,0.0,0.0,0.08888888888888889,0.0,0.06666666666666668,0.06666666666666668,0.022222222222222227,0.6222222222222221,0.2222222222222222,0.13333333333333333,1,40,1.125,19.7,98.5,1.2970833333333336,0,0.0,-0.0,0.0,-0.0,1,0.045454545454545456,1.0,4.545454545454546,100.0,0,0.0,-0.0,0.0,-0.0,0,0.0,-0.0,0.0,-0.0,0,0.0,-0.0,0.0,-0.0,6,0.3333333333333333,1.2,24.444444444444446,88.0,0,0.0,-0.0,0.0,-0.0,39,0.7222222222222222,1.1142857142857143,64.81481481481481,100.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.2777777777777778,0.0,0.6481481481481481,10.239570476325765,0.0,3.7322845513988563,0.0,0.0,0.0,24.152655484865353,0.0,54.03162377434191
