id,uploadSum,0to1,1to2,2to3,3to4,4to5,5to6,6to7,7to8,8to9,9to10,10to11,11to12,12to13,13to14,14to15,15to16,16to17,17to18,18to19,19to20,20to21,21to22,22to23,23to24,0to1rate,1to2rate,2to3rate,3to4rate,4to5rate,5to6rate,6to7rate,7to8rate,8to9rate,9to10rate,10to11rate,11to12rate,12to13rate,13to14rate,14to15rate,15to16rate,16to17rate,17to18rate,18to19rate,19to20rate,20to21rate,21to22rate,22to23rate,23to24rate
134,554,0,0,0,0,0,0,0,0,10,50,54,66,4,16,40,65,19,24,16,14,33,91,35,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018050541516245487,0.09025270758122744,0.09747292418772563,0.11913357400722022,0.007220216606498195,0.02888086642599278,0.07220216606498195,0.11732851985559567,0.03429602888086643,0.04332129963898917,0.02888086642599278,0.02527075812274368,0.05956678700361011,0.16425992779783394,0.0631768953068592,0.030685920577617327
135,39,1,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,1,7,2,9,8,5,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05128205128205128,0.05128205128205128,0.05128205128205128,0.0,0.0,0.0,0.0,0.02564102564102564,0.1794871794871795,0.05128205128205128,0.23076923076923078,0.20512820512820512,0.1282051282051282
136,217,0,0,0,0,0,0,0,6,14,22,22,14,9,2,5,8,4,13,11,40,18,16,11,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027649769585253458,0.06451612903225806,0.10138248847926268,0.10138248847926268,0.06451612903225806,0.041474654377880185,0.009216589861751152,0.02304147465437788,0.03686635944700461,0.018433179723502304,0.059907834101382486,0.05069124423963134,0.18433179723502305,0.08294930875576037,0.07373271889400922,0.05069124423963134,0.009216589861751152
137,273,0,0,0,0,0,0,0,0,0,26,30,35,7,6,11,26,29,19,11,23,28,12,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.10989010989010989,0.1282051282051282,0.02564102564102564,0.02197802197802198,0.040293040293040296,0.09523809523809523,0.10622710622710622,0.0695970695970696,0.040293040293040296,0.08424908424908426,0.10256410256410256,0.04395604395604396,0.018315018315018316,0.018315018315018316
138,602,0,0,0,0,0,0,0,0,0,1,15,25,1,1,8,10,30,43,64,135,86,78,64,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016611295681063123,0.024916943521594685,0.04152823920265781,0.0016611295681063123,0.0016611295681063123,0.013289036544850499,0.016611295681063124,0.04983388704318937,0.07142857142857142,0.10631229235880399,0.22425249169435216,0.14285714285714285,0.12956810631229235,0.10631229235880399,0.0681063122923588
140,215,4,0,0,0,0,0,0,0,0,0,5,18,18,12,16,21,25,26,15,9,9,12,15,10,0.018604651162790697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.08372093023255814,0.08372093023255814,0.05581395348837209,0.07441860465116279,0.09767441860465116,0.11627906976744186,0.12093023255813953,0.06976744186046512,0.04186046511627907,0.04186046511627907,0.05581395348837209,0.06976744186046512,0.046511627906976744
141,440,2,0,0,0,0,0,0,4,16,27,53,22,5,7,19,20,11,14,21,29,72,77,32,9,0.004545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.00909090909090909,0.03636363636363636,0.06136363636363636,0.12045454545454545,0.05,0.011363636363636364,0.015909090909090907,0.04318181818181818,0.045454545454545456,0.025,0.031818181818181815,0.04772727272727273,0.0659090909090909,0.16363636363636364,0.175,0.07272727272727272,0.020454545454545454
142,719,68,12,0,0,0,0,0,0,8,39,33,44,45,39,56,52,85,42,32,75,11,5,30,43,0.09457579972183588,0.016689847009735744,0.0,0.0,0.0,0.0,0.0,0.0,0.011126564673157162,0.054242002781641166,0.0458970792767733,0.061196105702364396,0.06258692628650904,0.054242002781641166,0.07788595271210014,0.07232267037552156,0.11821974965229486,0.0584144645340751,0.04450625869262865,0.1043115438108484,0.015299026425591099,0.006954102920723227,0.04172461752433936,0.059805285118219746
143,244,31,16,1,0,0,0,0,1,2,12,15,9,1,2,11,26,24,11,6,15,18,13,19,11,0.12704918032786885,0.06557377049180328,0.004098360655737705,0.0,0.0,0.0,0.0,0.004098360655737705,0.00819672131147541,0.04918032786885246,0.06147540983606557,0.036885245901639344,0.004098360655737705,0.00819672131147541,0.045081967213114756,0.10655737704918032,0.09836065573770492,0.045081967213114756,0.02459016393442623,0.06147540983606557,0.07377049180327869,0.05327868852459016,0.0778688524590164,0.045081967213114756
144,476,0,0,0,0,0,0,0,0,0,0,0,6,5,32,51,35,57,43,55,42,33,63,29,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012605042016806723,0.01050420168067227,0.06722689075630252,0.10714285714285714,0.07352941176470588,0.11974789915966387,0.09033613445378151,0.11554621848739496,0.08823529411764706,0.06932773109243698,0.1323529411764706,0.06092436974789916,0.052521008403361345
145,194,0,0,0,0,0,0,0,0,0,1,2,5,5,11,9,8,14,23,8,42,36,6,20,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005154639175257732,0.010309278350515464,0.02577319587628866,0.02577319587628866,0.05670103092783505,0.04639175257731959,0.041237113402061855,0.07216494845360824,0.11855670103092783,0.041237113402061855,0.21649484536082475,0.18556701030927836,0.030927835051546393,0.10309278350515463,0.020618556701030927
146,415,5,0,0,0,0,0,0,0,0,16,11,9,12,6,8,5,22,29,22,23,81,74,53,39,0.012048192771084338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03855421686746988,0.02650602409638554,0.021686746987951807,0.02891566265060241,0.014457831325301205,0.01927710843373494,0.012048192771084338,0.05301204819277108,0.06987951807228916,0.05301204819277108,0.05542168674698795,0.19518072289156627,0.1783132530120482,0.12771084337349398,0.09397590361445783
147,214,20,4,0,0,0,0,0,0,0,4,6,12,21,9,10,15,16,16,14,3,13,15,21,15,0.09345794392523364,0.018691588785046728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018691588785046728,0.028037383177570093,0.056074766355140186,0.09813084112149532,0.04205607476635514,0.04672897196261682,0.07009345794392523,0.07476635514018691,0.07476635514018691,0.06542056074766354,0.014018691588785047,0.06074766355140187,0.07009345794392523,0.09813084112149532,0.07009345794392523
148,232,6,1,0,0,0,0,0,0,0,6,20,37,13,4,2,7,3,10,9,3,16,45,29,21,0.02586206896551724,0.004310344827586207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02586206896551724,0.08620689655172414,0.15948275862068967,0.05603448275862069,0.017241379310344827,0.008620689655172414,0.03017241379310345,0.01293103448275862,0.04310344827586207,0.03879310344827586,0.01293103448275862,0.06896551724137931,0.1939655172413793,0.125,0.09051724137931035
149,287,0,0,0,0,0,0,0,0,0,5,11,15,39,30,11,11,45,46,10,26,31,6,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017421602787456445,0.03832752613240418,0.05226480836236934,0.13588850174216027,0.10452961672473868,0.03832752613240418,0.03832752613240418,0.156794425087108,0.1602787456445993,0.03484320557491289,0.09059233449477352,0.10801393728222997,0.020905923344947737,0.003484320557491289,0.0
150,51,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,3,5,5,2,2,5,4,12,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.058823529411764705,0.09803921568627451,0.09803921568627451,0.0392156862745098,0.0392156862745098,0.09803921568627451,0.0784313725490196,0.23529411764705882,0.0392156862745098
151,383,0,0,0,0,0,0,0,0,5,47,43,37,34,33,53,10,13,15,12,15,19,23,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013054830287206266,0.1227154046997389,0.1122715404699739,0.09660574412532637,0.08877284595300261,0.08616187989556136,0.13838120104438642,0.02610966057441253,0.033942558746736295,0.0391644908616188,0.031331592689295036,0.0391644908616188,0.04960835509138381,0.06005221932114883,0.031331592689295036,0.031331592689295036
152,1111,34,48,0,0,0,0,0,0,0,18,22,56,15,30,106,110,155,87,38,119,65,87,68,53,0.0306030603060306,0.043204320432043204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016201620162016202,0.019801980198019802,0.050405040504050404,0.013501350135013501,0.027002700270027002,0.09540954095409541,0.09900990099009901,0.1395139513951395,0.0783078307830783,0.034203420342034205,0.10711071107110712,0.05850585058505851,0.0783078307830783,0.0612061206120612,0.04770477047704771
153,241,0,0,0,0,0,0,0,0,0,36,62,17,16,17,48,27,7,5,5,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14937759336099585,0.2572614107883817,0.07053941908713693,0.06639004149377593,0.07053941908713693,0.1991701244813278,0.11203319502074689,0.029045643153526972,0.02074688796680498,0.02074688796680498,0.004149377593360996,0.0,0.0,0.0,0.0
154,103,0,0,0,0,0,0,0,0,0,2,8,9,0,2,14,13,13,5,2,12,1,4,13,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019417475728155338,0.07766990291262135,0.08737864077669903,0.0,0.019417475728155338,0.13592233009708737,0.1262135922330097,0.1262135922330097,0.04854368932038835,0.019417475728155338,0.11650485436893204,0.009708737864077669,0.038834951456310676,0.1262135922330097,0.04854368932038835
155,875,31,27,9,0,0,0,0,0,0,3,67,60,2,7,13,12,14,17,34,96,114,150,156,63,0.03542857142857143,0.030857142857142857,0.010285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0034285714285714284,0.07657142857142857,0.06857142857142857,0.002285714285714286,0.008,0.014857142857142857,0.013714285714285714,0.016,0.019428571428571427,0.038857142857142854,0.10971428571428571,0.13028571428571428,0.17142857142857143,0.1782857142857143,0.072
156,182,0,2,0,0,0,0,0,0,0,2,2,0,5,8,3,19,14,10,14,14,4,18,50,17,0.0,0.01098901098901099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01098901098901099,0.01098901098901099,0.0,0.027472527472527472,0.04395604395604396,0.016483516483516484,0.1043956043956044,0.07692307692307693,0.054945054945054944,0.07692307692307693,0.07692307692307693,0.02197802197802198,0.0989010989010989,0.27472527472527475,0.09340659340659341
157,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,3,1,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.35294117647058826,0.058823529411764705,0.17647058823529413,0.058823529411764705,0.17647058823529413,0.11764705882352941,0.0,0.0,0.0
158,816,3,2,1,0,0,0,0,0,0,0,2,20,12,9,70,85,23,42,11,19,20,119,39,339,0.003676470588235294,0.0024509803921568627,0.0012254901960784314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024509803921568627,0.024509803921568627,0.014705882352941176,0.011029411764705883,0.0857843137254902,0.10416666666666667,0.028186274509803922,0.051470588235294115,0.013480392156862746,0.023284313725490197,0.024509803921568627,0.14583333333333334,0.04779411764705882,0.41544117647058826
160,260,1,0,0,0,0,0,0,0,0,30,16,24,9,5,24,24,13,22,29,21,9,9,10,14,0.0038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11538461538461539,0.06153846153846154,0.09230769230769231,0.03461538461538462,0.019230769230769232,0.09230769230769231,0.09230769230769231,0.05,0.08461538461538462,0.11153846153846154,0.08076923076923077,0.03461538461538462,0.03461538461538462,0.038461538461538464,0.05384615384615385
161,198,0,0,0,0,0,0,0,0,0,19,5,12,1,7,9,14,6,1,11,17,62,19,8,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09595959595959595,0.025252525252525252,0.06060606060606061,0.005050505050505051,0.03535353535353535,0.045454545454545456,0.0707070707070707,0.030303030303030304,0.005050505050505051,0.05555555555555555,0.08585858585858586,0.31313131313131315,0.09595959595959595,0.04040404040404041,0.03535353535353535
162,1522,0,0,0,0,0,0,0,0,0,0,16,188,48,199,87,97,93,168,169,75,216,65,51,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010512483574244415,0.12352168199737187,0.03153745072273324,0.1307490144546649,0.05716162943495401,0.06373193166885677,0.06110381077529566,0.11038107752956636,0.11103810775295664,0.049277266754270695,0.14191852825229961,0.042706964520367936,0.03350854139290407,0.0328515111695138
163,394,0,0,0,0,0,0,0,0,0,15,77,59,26,17,14,23,47,51,27,4,9,5,9,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03807106598984772,0.19543147208121828,0.14974619289340102,0.06598984771573604,0.04314720812182741,0.03553299492385787,0.0583756345177665,0.11928934010152284,0.12944162436548223,0.06852791878172589,0.01015228426395939,0.02284263959390863,0.012690355329949238,0.02284263959390863,0.027918781725888325
164,175,14,4,0,0,0,0,0,0,0,0,1,7,7,4,11,13,4,18,5,8,1,13,41,24,0.08,0.022857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005714285714285714,0.04,0.04,0.022857142857142857,0.06285714285714286,0.07428571428571429,0.022857142857142857,0.10285714285714286,0.02857142857142857,0.045714285714285714,0.005714285714285714,0.07428571428571429,0.2342857142857143,0.13714285714285715
165,205,3,0,0,0,0,0,0,0,0,0,5,12,9,8,16,15,6,9,11,12,11,25,36,27,0.014634146341463415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.05853658536585366,0.04390243902439024,0.03902439024390244,0.07804878048780488,0.07317073170731707,0.02926829268292683,0.04390243902439024,0.05365853658536585,0.05853658536585366,0.05365853658536585,0.12195121951219512,0.17560975609756097,0.13170731707317074
166,272,0,0,0,0,0,0,0,0,0,1,9,7,2,16,27,47,50,26,20,8,3,19,31,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003676470588235294,0.03308823529411765,0.025735294117647058,0.007352941176470588,0.058823529411764705,0.09926470588235294,0.17279411764705882,0.18382352941176472,0.09558823529411764,0.07352941176470588,0.029411764705882353,0.011029411764705883,0.06985294117647059,0.11397058823529412,0.022058823529411766
167,320,0,0,0,0,0,0,0,0,7,19,16,13,6,5,11,11,23,11,30,49,70,24,15,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021875,0.059375,0.05,0.040625,0.01875,0.015625,0.034375,0.034375,0.071875,0.034375,0.09375,0.153125,0.21875,0.075,0.046875,0.03125
168,256,0,0,0,0,0,0,0,0,0,21,35,37,14,0,0,4,7,28,34,2,19,41,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08203125,0.13671875,0.14453125,0.0546875,0.0,0.0,0.015625,0.02734375,0.109375,0.1328125,0.0078125,0.07421875,0.16015625,0.05078125,0.00390625
169,213,0,0,0,0,0,0,0,0,0,0,53,1,0,0,0,90,0,0,34,5,9,18,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24882629107981222,0.004694835680751174,0.0,0.0,0.0,0.4225352112676056,0.0,0.0,0.1596244131455399,0.023474178403755867,0.04225352112676056,0.08450704225352113,0.014084507042253521,0.0
170,198,4,0,0,0,0,0,0,3,0,24,24,19,0,5,6,9,1,0,7,42,34,16,0,4,0.020202020202020204,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.0,0.12121212121212122,0.12121212121212122,0.09595959595959595,0.0,0.025252525252525252,0.030303030303030304,0.045454545454545456,0.005050505050505051,0.0,0.03535353535353535,0.21212121212121213,0.1717171717171717,0.08080808080808081,0.0,0.020202020202020204
171,305,0,0,0,0,0,0,0,0,0,0,0,14,16,3,30,36,50,41,25,46,26,13,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04590163934426229,0.05245901639344262,0.009836065573770493,0.09836065573770492,0.1180327868852459,0.16393442622950818,0.13442622950819672,0.08196721311475409,0.15081967213114755,0.08524590163934426,0.04262295081967213,0.01639344262295082,0.0
173,679,41,37,56,0,0,0,0,0,37,79,32,36,3,0,1,35,33,28,48,23,40,63,49,38,0.060382916053019146,0.054491899852724596,0.08247422680412371,0.0,0.0,0.0,0.0,0.0,0.054491899852724596,0.11634756995581738,0.047128129602356406,0.053019145802650956,0.004418262150220913,0.0,0.0014727540500736377,0.05154639175257732,0.048600883652430045,0.041237113402061855,0.07069219440353461,0.033873343151693665,0.05891016200294551,0.09278350515463918,0.07216494845360824,0.055964653902798235
174,250,3,0,0,0,0,0,0,0,0,11,19,20,11,5,4,4,6,12,5,30,23,57,24,16,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.076,0.08,0.044,0.02,0.016,0.016,0.024,0.048,0.02,0.12,0.092,0.228,0.096,0.064
175,215,24,25,7,0,0,0,0,0,4,7,12,6,5,0,6,4,6,6,7,5,27,14,33,17,0.11162790697674418,0.11627906976744186,0.03255813953488372,0.0,0.0,0.0,0.0,0.0,0.018604651162790697,0.03255813953488372,0.05581395348837209,0.027906976744186046,0.023255813953488372,0.0,0.027906976744186046,0.018604651162790697,0.027906976744186046,0.027906976744186046,0.03255813953488372,0.023255813953488372,0.12558139534883722,0.06511627906976744,0.15348837209302327,0.07906976744186046
176,355,21,32,1,0,0,0,0,6,12,17,11,8,5,10,15,41,34,19,5,16,43,19,18,22,0.059154929577464786,0.09014084507042254,0.0028169014084507044,0.0,0.0,0.0,0.0,0.016901408450704224,0.03380281690140845,0.04788732394366197,0.030985915492957747,0.022535211267605635,0.014084507042253521,0.028169014084507043,0.04225352112676056,0.11549295774647887,0.09577464788732394,0.05352112676056338,0.014084507042253521,0.04507042253521127,0.12112676056338029,0.05352112676056338,0.05070422535211268,0.061971830985915494
177,245,2,0,0,0,0,0,0,0,0,0,6,25,41,30,19,15,30,41,7,3,18,8,0,0,0.00816326530612245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024489795918367346,0.10204081632653061,0.1673469387755102,0.12244897959183673,0.07755102040816327,0.061224489795918366,0.12244897959183673,0.1673469387755102,0.02857142857142857,0.012244897959183673,0.07346938775510205,0.0326530612244898,0.0,0.0
178,314,8,0,0,0,0,0,1,10,9,29,17,11,1,4,7,22,12,3,2,19,19,46,57,37,0.025477707006369428,0.0,0.0,0.0,0.0,0.0,0.0031847133757961785,0.03184713375796178,0.028662420382165606,0.09235668789808917,0.054140127388535034,0.03503184713375796,0.0031847133757961785,0.012738853503184714,0.022292993630573247,0.07006369426751592,0.03821656050955414,0.009554140127388535,0.006369426751592357,0.06050955414012739,0.06050955414012739,0.1464968152866242,0.18152866242038215,0.1178343949044586
179,190,15,2,0,0,0,0,0,0,2,8,6,2,0,1,1,12,25,28,11,5,2,32,29,9,0.07894736842105263,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.010526315789473684,0.042105263157894736,0.031578947368421054,0.010526315789473684,0.0,0.005263157894736842,0.005263157894736842,0.06315789473684211,0.13157894736842105,0.14736842105263157,0.05789473684210526,0.02631578947368421,0.010526315789473684,0.16842105263157894,0.15263157894736842,0.04736842105263158
180,226,4,0,0,0,0,0,0,0,0,4,6,12,8,22,5,5,7,10,7,24,28,44,19,21,0.017699115044247787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017699115044247787,0.02654867256637168,0.05309734513274336,0.035398230088495575,0.09734513274336283,0.022123893805309734,0.022123893805309734,0.030973451327433628,0.04424778761061947,0.030973451327433628,0.10619469026548672,0.12389380530973451,0.19469026548672566,0.084070796460177,0.09292035398230089
181,66,5,0,0,0,0,0,0,0,0,1,1,3,0,5,9,8,5,0,0,0,0,1,17,11,0.07575757575757576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.015151515151515152,0.045454545454545456,0.0,0.07575757575757576,0.13636363636363635,0.12121212121212122,0.07575757575757576,0.0,0.0,0.0,0.0,0.015151515151515152,0.25757575757575757,0.16666666666666666
182,328,0,0,0,0,0,0,0,0,0,13,16,19,2,8,24,35,32,23,21,34,51,35,12,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039634146341463415,0.04878048780487805,0.057926829268292686,0.006097560975609756,0.024390243902439025,0.07317073170731707,0.10670731707317073,0.0975609756097561,0.0701219512195122,0.06402439024390244,0.10365853658536585,0.15548780487804878,0.10670731707317073,0.036585365853658534,0.009146341463414634
183,830,18,0,0,0,0,0,0,0,2,119,69,124,54,0,0,16,46,69,46,31,59,89,39,49,0.021686746987951807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024096385542168677,0.14337349397590363,0.08313253012048193,0.1493975903614458,0.06506024096385542,0.0,0.0,0.01927710843373494,0.05542168674698795,0.08313253012048193,0.05542168674698795,0.03734939759036145,0.07108433734939759,0.10722891566265061,0.046987951807228916,0.05903614457831325
184,219,6,2,0,0,0,0,0,0,1,16,8,6,1,5,7,7,5,13,24,25,23,24,24,22,0.0273972602739726,0.0091324200913242,0.0,0.0,0.0,0.0,0.0,0.0,0.0045662100456621,0.0730593607305936,0.0365296803652968,0.0273972602739726,0.0045662100456621,0.0228310502283105,0.0319634703196347,0.0319634703196347,0.0228310502283105,0.0593607305936073,0.1095890410958904,0.1141552511415525,0.1050228310502283,0.1095890410958904,0.1095890410958904,0.1004566210045662
185,122,0,0,0,0,0,0,1,4,13,14,5,12,4,3,3,4,13,16,13,8,4,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.00819672131147541,0.03278688524590164,0.10655737704918032,0.11475409836065574,0.040983606557377046,0.09836065573770492,0.03278688524590164,0.02459016393442623,0.02459016393442623,0.03278688524590164,0.10655737704918032,0.13114754098360656,0.10655737704918032,0.06557377049180328,0.03278688524590164,0.01639344262295082,0.0,0.02459016393442623
186,242,2,0,0,0,0,0,0,0,0,9,6,24,25,14,15,11,10,19,10,23,26,37,2,9,0.008264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0371900826446281,0.024793388429752067,0.09917355371900827,0.10330578512396695,0.05785123966942149,0.06198347107438017,0.045454545454545456,0.04132231404958678,0.07851239669421488,0.04132231404958678,0.09504132231404959,0.10743801652892562,0.15289256198347106,0.008264462809917356,0.0371900826446281
187,345,32,0,0,0,0,0,0,0,0,20,43,52,27,18,2,1,25,39,36,6,2,0,8,34,0.0927536231884058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057971014492753624,0.1246376811594203,0.15072463768115943,0.0782608695652174,0.05217391304347826,0.005797101449275362,0.002898550724637681,0.07246376811594203,0.11304347826086956,0.10434782608695652,0.017391304347826087,0.005797101449275362,0.0,0.02318840579710145,0.09855072463768116
188,194,0,0,0,0,0,0,0,0,2,2,13,17,11,9,4,4,14,38,23,5,10,20,17,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010309278350515464,0.010309278350515464,0.06701030927835051,0.08762886597938144,0.05670103092783505,0.04639175257731959,0.020618556701030927,0.020618556701030927,0.07216494845360824,0.1958762886597938,0.11855670103092783,0.02577319587628866,0.05154639175257732,0.10309278350515463,0.08762886597938144,0.02577319587628866
189,233,0,0,0,0,0,0,0,0,0,15,18,26,8,2,6,10,11,14,8,13,23,35,31,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06437768240343347,0.07725321888412018,0.11158798283261803,0.034334763948497854,0.008583690987124463,0.02575107296137339,0.04291845493562232,0.04721030042918455,0.060085836909871244,0.034334763948497854,0.055793991416309016,0.09871244635193133,0.15021459227467812,0.13304721030042918,0.055793991416309016
190,206,5,0,0,0,0,0,0,0,0,0,3,8,2,6,0,4,21,34,32,17,20,27,14,13,0.024271844660194174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014563106796116505,0.038834951456310676,0.009708737864077669,0.02912621359223301,0.0,0.019417475728155338,0.10194174757281553,0.1650485436893204,0.1553398058252427,0.0825242718446602,0.0970873786407767,0.13106796116504854,0.06796116504854369,0.06310679611650485
191,271,9,4,0,0,0,0,0,0,0,0,7,15,17,34,20,9,7,21,18,31,33,21,13,12,0.033210332103321034,0.014760147601476014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025830258302583026,0.055350553505535055,0.06273062730627306,0.12546125461254612,0.07380073800738007,0.033210332103321034,0.025830258302583026,0.07749077490774908,0.06642066420664207,0.11439114391143912,0.12177121771217712,0.07749077490774908,0.04797047970479705,0.04428044280442804
192,250,0,0,0,0,0,0,0,0,5,11,13,13,14,11,12,26,16,21,17,19,21,24,16,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.044,0.052,0.052,0.056,0.044,0.048,0.104,0.064,0.084,0.068,0.076,0.084,0.096,0.064,0.044
193,624,30,19,1,0,0,0,0,0,9,28,48,27,17,0,15,6,17,16,9,77,38,44,121,102,0.04807692307692308,0.030448717948717948,0.0016025641025641025,0.0,0.0,0.0,0.0,0.0,0.014423076923076924,0.04487179487179487,0.07692307692307693,0.04326923076923077,0.027243589743589744,0.0,0.02403846153846154,0.009615384615384616,0.027243589743589744,0.02564102564102564,0.014423076923076924,0.1233974358974359,0.060897435897435896,0.07051282051282051,0.19391025641025642,0.16346153846153846
194,357,0,0,0,0,0,0,0,0,0,7,15,19,27,25,14,13,22,47,21,39,44,35,19,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.04201680672268908,0.05322128851540616,0.07563025210084033,0.0700280112044818,0.0392156862745098,0.036414565826330535,0.06162464985994398,0.13165266106442577,0.058823529411764705,0.1092436974789916,0.12324929971988796,0.09803921568627451,0.05322128851540616,0.028011204481792718
195,308,0,0,0,0,0,0,0,0,0,1,8,22,14,23,12,21,26,37,16,40,60,24,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003246753246753247,0.025974025974025976,0.07142857142857142,0.045454545454545456,0.07467532467532467,0.03896103896103896,0.06818181818181818,0.08441558441558442,0.12012987012987013,0.05194805194805195,0.12987012987012986,0.19480519480519481,0.07792207792207792,0.012987012987012988,0.0
196,523,1,0,0,0,0,0,0,0,0,2,26,13,19,3,7,33,34,15,26,10,53,81,121,79,0.0019120458891013384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038240917782026767,0.0497131931166348,0.0248565965583174,0.036328871892925434,0.0057361376673040155,0.01338432122370937,0.06309751434034416,0.06500956022944551,0.028680688336520075,0.0497131931166348,0.019120458891013385,0.10133843212237094,0.15487571701720843,0.23135755258126195,0.15105162523900573
197,241,0,0,0,0,0,0,0,0,0,13,16,26,3,2,4,11,38,31,25,7,29,25,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05394190871369295,0.06639004149377593,0.1078838174273859,0.012448132780082987,0.008298755186721992,0.016597510373443983,0.04564315352697095,0.15767634854771784,0.12863070539419086,0.1037344398340249,0.029045643153526972,0.12033195020746888,0.1037344398340249,0.04564315352697095,0.0
198,779,0,0,0,0,0,0,0,0,0,58,15,15,56,18,45,42,41,174,79,54,53,33,58,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07445442875481387,0.019255455712451863,0.019255455712451863,0.07188703465982028,0.023106546854942234,0.057766367137355584,0.05391527599486521,0.05263157894736842,0.2233632862644416,0.10141206675224647,0.0693196405648267,0.06803594351732992,0.04236200256739409,0.07445442875481387,0.04878048780487805
